OBJECTID,PARK_NO,PARK,the_geom,FACILITY_N,FACILITY_T,X_COORD,Y_COORD,GISOBJID
5825,1260,NORTH SHORE BEACH,POINT (-87.657344023655 42.0040350625831),BEACH,OUTDOOR,-87.65734402,42.00403506,5687
5826,91,ROSEDALE,POINT (-87.78547563739296 41.98885746052358),PLAYGROUND,OUTDOOR,-87.78547564,41.98885746,5688
5827,91,ROSEDALE,POINT (-87.78549407376755 41.98899580982623),SPRAY FEATURE,OUTDOOR,-87.78549407,41.98899581,5689
5828,110,WELLES (GIDEON),POINT (-87.68744299120874 41.96269037295024),SPRAY FEATURE,OUTDOOR,-87.68744299,41.96269037,5690
7094,504,MANDRAKE (HENRY BROWN),POINT (-87.60566914921144 41.82365004723519),ARTIFICIAL TURF FIELD,OUTDOOR,-87.60566915,41.82365005,5700
8054,131,CRAGIN,POINT (-87.75829663553746 41.92811760788969),BASKETBALL COURT,OUTDOOR,-87.75829664,41.92811761,5714
8055,131,CRAGIN,POINT (-87.75830100692474 41.92820947119295),BASKETBALL BACKBOARD,OUTDOOR,-87.75830101,41.92820947,5715
8056,131,CRAGIN,POINT (-87.7582921816413 41.9280347988447),BASKETBALL BACKBOARD,OUTDOOR,-87.75829218,41.9280348,5716
8057,230,PIOTROWSKI (LILLIAN),POINT (-87.73201671548762 41.836231168382675),BASKETBALL BACKBOARD,OUTDOOR,-87.73201672,41.83623117,5717
8058,230,PIOTROWSKI (LILLIAN),POINT (-87.73178413945469 41.83623961040821),BASKETBALL BACKBOARD,OUTDOOR,-87.73178414,41.83623961,5718
8059,230,PIOTROWSKI (LILLIAN),POINT (-87.73177753440031 41.836025456562844),BASKETBALL BACKBOARD,OUTDOOR,-87.73177753,41.83602546,5719
8060,230,PIOTROWSKI (LILLIAN),POINT (-87.73201006444394 41.836021844682314),BASKETBALL BACKBOARD,OUTDOOR,-87.73201006,41.83602185,5720
9014,100,LINCOLN (ABRAHAM),POINT (-87.63685823932542 41.93811339307286),FITNESS COURSE,OUTDOOR,-87.63685824,41.93811339,5728
9015,27,BURNHAM (DANIEL),POINT (-87.59452273760304 41.81871049632122),FITNESS COURSE,OUTDOOR,-87.59452274,41.8187105,5729
9016,48,KENNEDY (DENNIS),POINT (-87.6822868280298 41.68767790909178),SPRAY FEATURE,OUTDOOR,-87.68228683,41.68767791,5730
9017,531,PALMISANO (HENRY),POINT (-87.64900496900174 41.84376127463165),FITNESS COURSE,OUTDOOR,-87.64900497,41.84376128,5731
9018,370,STARS & STRIPES,POINT (-87.79789735881529 41.79885175154401),FITNESS COURSE,OUTDOOR,-87.79789736,41.79885175,5732
9019,428,WARREN (LAURENCE),POINT (-87.68732145717814 42.00375885003038),FITNESS COURSE,OUTDOOR,-87.68732146,42.00375885,5733
9020,107,LAKE SHORE,POINT (-87.61997025278369 41.8974432141815),FITNESS COURSE,OUTDOOR,-87.61997025,41.89744322,5736
9021,115,LOYOLA,POINT (-87.65960633923454 42.00889856988979),FITNESS COURSE,OUTDOOR,-87.65960634,42.00889857,5734
9022,10,MARQUETTE (JACQUES),POINT (-87.70215682028152 41.76664357744123),FITNESS COURSE,OUTDOOR,-87.70215682,41.76664358,5735
10294,560,WHITE (JESSE),POINT (-87.63932223431011 41.89701862125044),GYMNASTIC CENTER,INDOOR,-87.63932223,41.89701862,5761
14774,21,WASHINGTON (GEORGE),POINT (-87.61123445831026 41.80122655920634),COMMUNITY GARDEN,OUTDOOR,-87.61123446,41.80122656,5864
14791,1001,RAINBOW BEACH,POINT (-87.5517416864369 41.75678115984334),COMMUNITY GARDEN,OUTDOOR,-87.55174169,41.75678116,5886
14776,1268,MIDWAY PLAISANCE,POINT (-87.59913546169518 41.78752478962213),GARDEN,OUTDOOR,-87.59913546,41.78752479,5867
14777,1268,MIDWAY PLAISANCE,POINT (-87.59821119730245 41.78753291990298),GARDEN,OUTDOOR,-87.5982112,41.78753292,5868
14778,1268,MIDWAY PLAISANCE,POINT (-87.58751365375944 41.78702240933555),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.58751365,41.78702241,5869
14790,100,LINCOLN (ABRAHAM),POINT (-87.65301618529365 41.979102271660665),COMMUNITY GARDEN,OUTDOOR,-87.65301619,41.97910227,5885
17341,343,ASTER,POINT (-87.65562046062657 41.96664446017253),SPRAY FEATURE,OUTDOOR,-87.65562046,41.96664446,6020
17342,1100,FELLGER (CHARLES),POINT (-87.67877455472127 41.93985517028956),SPRAY FEATURE,OUTDOOR,-87.67877455,41.93985517,6021
17343,546,PARK NO. 546,POINT (-87.61720053034921 41.885902187228176),SPRAY FEATURE,OUTDOOR,-87.61720053,41.88590219,6022
17344,100,LINCOLN (ABRAHAM),POINT (-87.63725347859612 41.93855754748551),SPRAY FEATURE,OUTDOOR,-87.63725348,41.93855755,6023
19574,550,CHICAGO WOMEN'S PARK AND GARDENS,POINT (-87.62192689525575 41.857659171201725),PLAYGROUND,INDOOR,-87.6219269,41.85765917,6093
19894,34,NORTHERLY ISLAND,POINT (-87.60791150447182 41.85551658100334),LAGOON,OUTDOOR,-87.6079115,41.85551658,6094
4854,237,OWENS (JESSE),POINT (-87.57373438280906 41.7352282851237),FITNESS CENTER,INDOOR,-87.57373438,41.73522829,5673
8374,1213,ELLIS (SAMUEL),POINT (-87.61039510713769 41.82916096713056),SPRAY FEATURE,OUTDOOR,-87.61039511,41.82916097,5721
8694,481,TOM (PING) MEML.,POINT (-87.6327359016002 41.858926328460306),POOL (INDOOR),INDOOR,-87.6327359,41.85892633,5722
8695,481,TOM (PING) MEML.,POINT (-87.63266568457995 41.85907236441409),FITNESS CENTER,INDOOR,-87.63266568,41.85907237,5723
8696,481,TOM (PING) MEML.,POINT (-87.63261971891149 41.85919527890357),GYMNASIUM,INDOOR,-87.63261972,41.85919528,5724
11911,204,GARFIELD (JAMES),POINT (-87.71991257452873 41.87795436727194),ARTIFICIAL TURF FIELD,OUTDOOR,-87.71991257,41.87795437,5795
11910,428,WARREN (LAURENCE),POINT (-87.68893397243482 42.00282387065096),CRICKET FIELD,SPECIAL,-87.68893397,42.00282387,5755
11912,205,SHERIDAN (PHILIP HENRY),POINT (-87.65471913491923 41.87052206368816),FITNESS CENTER,INDOOR,-87.65471913,41.87052206,5796
11913,558,"KING-LOCKHART (PATRICK, ANTHONY)",POINT (-87.68104065120289 41.70038488275737),GARDEN,OUTDOOR,-87.68104065,41.70038488,5797
11914,209,COLUMBUS (CHRISTOPHER),POINT (-87.76498277407744 41.874011959689824),GYMNASIUM,INDOOR,-87.76498277,41.87401196,5798
11915,115,LOYOLA,POINT (-87.66182055158164 42.01085071066591),GYMNASIUM,INDOOR,-87.66182055,42.01085071,5799
11916,7,SHERMAN (JOHN),POINT (-87.65800431669228 41.79916739366757),GYMNASIUM,INDOOR,-87.65800432,41.79916739,5800
11917,124,SIMONS (ALMIRA),POINT (-87.71541607269025 41.91116179230269),GYMNASTIC CENTER,INDOOR,-87.71541607,41.91116179,5801
11918,27,BURNHAM (DANIEL),POINT (-87.6045533268089 41.83742796027034),HARBOR,OUTDOOR,-87.60455333,41.83742796,5802
11919,11,CALUMET,POINT (-87.52557778736582 41.709473282743495),HARBOR,OUTDOOR,-87.52557779,41.70947328,5803
11920,24,GRANT (ULYSSES),POINT (-87.6159432118769 41.88188749488062),HARBOR,OUTDOOR,-87.61594321,41.8818875,5804
11921,560,WHITE (JESSE),POINT (-87.639381829769 41.897021294378845),GYMNASIUM,INDOOR,-87.63938183,41.8970213,5766
11922,574,PARK NO. 574,POINT (-87.69033207779822 41.878554271797924),FITNESS COURSE,OUTDOOR,-87.69033208,41.87855427,5765
11923,574,PARK NO. 574,POINT (-87.69051630590666 41.87822974999902),PLAYGROUND,OUTDOOR,-87.69051631,41.87822975,5763
11924,574,PARK NO. 574,POINT (-87.69028364983953 41.877770909428804),SPRAY FEATURE,OUTDOOR,-87.69028365,41.87777091,5764
14134,230,PIOTROWSKI (LILLIAN),POINT (-87.73077384930863 41.83653069987532),CULTURAL CENTER,SPECIAL,-87.73077385,41.8365307,5859
14135,11,CALUMET,POINT (-87.5305690484065 41.71785663937083),CULTURAL CENTER,SPECIAL,-87.53056905,41.71785664,5860
14454,27,BURNHAM (DANIEL),POINT (-87.60508804558988 41.83457690092571),BOAT LAUNCH MOTORIZED,OUTDOOR,-87.60508805,41.8345769,5861
15734,19,JACKSON (ANDREW),POINT (-87.583978816543 41.787705741598714),CASTING PIER,OUTDOOR,-87.58397882,41.78770574,5918
16070,455,SENIOR CITIZENS MEML.,POINT (-87.6854628318165 41.92295275254743),GAME TABLES,SPECIAL,-87.685587,41.922953,5944
17014,1201,ARCADE,POINT (-87.60879819228886 41.69140562266918),COMMUNITY GARDEN,OUTDOOR,-87.60879819,41.69140562,5966
17015,459,ASHE (ARTHUR) BEACH,POINT (-87.55778921966315 41.7623156085751),COMMUNITY GARDEN,OUTDOOR,-87.55778922,41.76231561,5967
17016,1141,BRYNFORD,POINT (-87.72867300238708 41.98402232382955),COMMUNITY GARDEN,OUTDOOR,-87.728673,41.98402232,5968
17017,363,BURNSIDE (AMBROSE),POINT (-87.59838582696955 41.72381025688061),COMMUNITY GARDEN,OUTDOOR,-87.59838583,41.72381026,5969
17018,400,CLAREMONT,POINT (-87.68526407185543 41.87337971677529),COMMUNITY GARDEN,OUTDOOR,-87.68526407,41.87337972,5970
17019,457,CLARK (RICHARD),POINT (-87.69434904932493 41.94454736821928),COMMUNITY GARDEN,OUTDOOR,-87.69434905,41.94454737,5971
17020,1006,COMMERCIAL CLUB PGD. of CHICAGO,POINT (-87.67379625826408 41.896775171265),COMMUNITY GARDEN,OUTDOOR,-87.67379626,41.89677517,5972
17021,27,BURNHAM (DANIEL),POINT (-87.58877953183244 41.807223582505486),COMMUNITY GARDEN,OUTDOOR,-87.58877953,41.80722358,5973
17345,219,HUMBOLDT (ALEXANDER VON),POINT (-87.70155223899278 41.90802913929054),WETLAND AREA,OUTDOOR,-87.70155224,41.90802914,6024
17346,219,HUMBOLDT (ALEXANDER VON),POINT (-87.70026575236193 41.90713492524458),NATURE/BIRD SANCTUARY,SPECIAL,-87.70026575,41.90713493,6025
17347,178,HURLEY (TIMOTHY),POINT (-87.67018609959821 41.7116978719721),NATURE/BIRD SANCTUARY,SPECIAL,-87.6701861,41.71169787,6026
1949,1051,MORAN (TERRENCE),POINT (-87.65424043910149 41.78998804854987),PLAYGROUND,OUTDOOR,-87.65424044,41.78998805,3377
1950,1051,MORAN (TERRENCE),POINT (-87.65435518415372 41.790345626549225),SPRAY FEATURE,OUTDOOR,-87.65435518,41.79034563,3378
1951,1132,MORGAN (THOMAS LEEDS) FIELD,POINT (-87.64723373988153 41.68180356381798),BASKETBALL COURT,OUTDOOR,-87.64723374,41.68180356,3379
1952,1132,MORGAN (THOMAS LEEDS) FIELD,POINT (-87.64737692046215 41.68180612290208),BASKETBALL COURT,OUTDOOR,-87.64737692,41.68180612,3380
1953,1132,MORGAN (THOMAS LEEDS) FIELD,POINT (-87.64774769858322 41.68156805949998),PLAYGROUND,OUTDOOR,-87.6477477,41.68156806,3381
1954,1132,MORGAN (THOMAS LEEDS) FIELD,POINT (-87.64735257711246 41.681529916498526),BASKETBALL COURT,OUTDOOR,-87.64735258,41.68152992,3382
1955,251,MOUNT GREENWOOD,POINT (-87.71375124841879 41.68967137840517),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.71375125,41.68967138,3383
1956,251,MOUNT GREENWOOD,POINT (-87.71583129289219 41.690679343446114),GYMNASIUM,INDOOR,-87.71583129,41.69067934,3384
1957,251,MOUNT GREENWOOD,POINT (-87.71483753048615 41.69100463034937),ICESKATING,OUTDOOR,-87.71483753,41.69100463,3385
1958,251,MOUNT GREENWOOD,POINT (-87.7122186407699 41.68963450886762),BASEBALL JR/SOFTBALL,OUTDOOR,-87.71221864,41.68963451,3386
1959,251,MOUNT GREENWOOD,POINT (-87.71282401364948 41.6891320582756),BASEBALL JR/SOFTBALL,OUTDOOR,-87.71282401,41.68913206,3387
1960,251,MOUNT GREENWOOD,POINT (-87.71393014448363 41.68898241850358),BASEBALL JR/SOFTBALL,OUTDOOR,-87.71393014,41.68898242,3388
1961,251,MOUNT GREENWOOD,POINT (-87.71499159292077 41.689627231791135),BASEBALL JR/SOFTBALL,OUTDOOR,-87.71499159,41.68962723,3389
1962,251,MOUNT GREENWOOD,POINT (-87.71453344280538 41.690241633850775),BASEBALL JR/SOFTBALL,OUTDOOR,-87.71453344,41.69024163,3390
1963,251,MOUNT GREENWOOD,POINT (-87.71356122126828 41.69034198506416),BASEBALL JR/SOFTBALL,OUTDOOR,-87.71356122,41.69034199,3391
1964,251,MOUNT GREENWOOD,POINT (-87.71372096489544 41.690692960399446),POOL (OUTDOOR),OUTDOOR,-87.71372096,41.69069296,3392
1965,251,MOUNT GREENWOOD,POINT (-87.71230240561144 41.69094649943995),PLAYGROUND,OUTDOOR,-87.71230241,41.6909465,3393
1966,251,MOUNT GREENWOOD,POINT (-87.71242177614575 41.690869341541756),SPRAY FEATURE,OUTDOOR,-87.71242178,41.69086934,3394
1967,251,MOUNT GREENWOOD,POINT (-87.71274740954863 41.69015975740774),BASEBALL SR,OUTDOOR,-87.71274741,41.69015976,3395
1968,251,MOUNT GREENWOOD,POINT (-87.71454446664373 41.68909131803658),BASEBALL SR,OUTDOOR,-87.71454447,41.68909132,3396
1969,251,MOUNT GREENWOOD,POINT (-87.71490744944118 41.690671564838304),TENNIS COURT,OUTDOOR,-87.71490745,41.69067157,3397
1970,251,MOUNT GREENWOOD,POINT (-87.71475159912767 41.69068739735414),TENNIS COURT,OUTDOOR,-87.7147516,41.6906874,3398
1971,251,MOUNT GREENWOOD,POINT (-87.71508538174072 41.690672522185025),TENNIS COURT,OUTDOOR,-87.71508538,41.69067252,3399
1972,251,MOUNT GREENWOOD,POINT (-87.7145810802949 41.69068647940498),TENNIS COURT,OUTDOOR,-87.71458108,41.69068648,3400
1973,128,MOZART (AMADEUS),POINT (-87.72399487385351 41.917926065569546),BASKETBALL COURT,OUTDOOR,-87.72399487,41.91792607,3401
1974,128,MOZART (AMADEUS),POINT (-87.7238653964488 41.91768924808195),BASKETBALL COURT,OUTDOOR,-87.7238654,41.91768925,3402
1975,128,MOZART (AMADEUS),POINT (-87.72351698137703 41.91850172453555),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.72351698,41.91850173,3403
1976,128,MOZART (AMADEUS),POINT (-87.7235856387773 41.91770880730898),FITNESS CENTER,INDOOR,-87.72358564,41.91770881,3404
1977,128,MOZART (AMADEUS),POINT (-87.72375464854055 41.91799007031011),GYMNASIUM,INDOOR,-87.72375465,41.91799007,3405
1978,128,MOZART (AMADEUS),POINT (-87.72404035239524 41.91837670284829),BASEBALL JR/SOFTBALL,OUTDOOR,-87.72404035,41.9183767,3406
1979,128,MOZART (AMADEUS),POINT (-87.72326634566433 41.91880768423487),BASEBALL JR/SOFTBALL,OUTDOOR,-87.72326635,41.91880769,3407
1980,128,MOZART (AMADEUS),POINT (-87.72317075282636 41.91777957388342),PLAYGROUND,OUTDOOR,-87.72317075,41.91777957,3408
1981,1284,MULBERRY,POINT (-87.66657144558908 41.836103613615606),PLAYGROUND PARK,OUTDOOR,-87.66657145,41.83610361,3409
1982,1284,MULBERRY,POINT (-87.666578620461 41.83629214761007),SPRAY FEATURE,OUTDOOR,-87.66657862,41.83629215,3410
1983,1052,MUNROE,POINT (-87.68606216947751 41.702146767487854),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.68606217,41.70214677,3411
1984,1052,MUNROE,POINT (-87.68726871117374 41.70109051615588),BASEBALL JR/SOFTBALL,OUTDOOR,-87.68726871,41.70109052,3412
1985,1052,MUNROE,POINT (-87.68672261206633 41.701898249768384),BASEBALL JR/SOFTBALL,OUTDOOR,-87.68672261,41.70189825,3413
1986,1052,MUNROE,POINT (-87.68723874484344 41.70232197808094),PLAYGROUND,OUTDOOR,-87.68723874,41.70232198,3414
1987,1052,MUNROE,POINT (-87.68673758378935 41.70245796566417),VOLLEYBALL (SAND),OUTDOOR,-87.68673758,41.70245797,3415
1988,1052,MUNROE,POINT (-87.68702604031243 41.702424336170836),SPRAY FEATURE,OUTDOOR,-87.68702604,41.70242434,3416
1991,1052,MUNROE,POINT (-87.68588686756662 41.70197726868457),TRACK,OUTDOOR,-87.68588687,41.70197727,3419
1992,1053,MURRAY (DAVID),POINT (-87.66795920642258 41.760840327366154),BASKETBALL COURT,OUTDOOR,-87.66795921,41.76084033,3420
1993,1053,MURRAY (DAVID),POINT (-87.66825933719888 41.76057594400757),BASEBALL JR/SOFTBALL,OUTDOOR,-87.66825934,41.76057594,3421
1994,1053,MURRAY (DAVID),POINT (-87.66834767853612 41.76091861094353),PLAYGROUND,OUTDOOR,-87.66834768,41.76091861,3422
1995,1053,MURRAY (DAVID),POINT (-87.66826161816145 41.761057509182436),SPRAY FEATURE,OUTDOOR,-87.66826162,41.76105751,3423
1996,1053,MURRAY (DAVID),POINT (-87.66764726376503 41.75990800400569),BASEBALL SR,OUTDOOR,-87.66764726,41.759908,3424
1997,482,NASH (DON) COMM. CTR.,POINT (-87.58007589656779 41.7658873160249),FITNESS CENTER,INDOOR,-87.5800759,41.76588732,3425
1998,482,NASH (DON) COMM. CTR.,POINT (-87.57980643292473 41.765862624099505),GYMNASIUM,INDOOR,-87.57980643,41.76586262,3426
1999,482,NASH (DON) COMM. CTR.,POINT (-87.57995791346079 41.76587671772074),POOL (INDOOR),INDOOR,-87.57995791,41.76587672,3427
2000,482,NASH (DON) COMM. CTR.,POINT (-87.58037715889492 41.76582168213479),PLAYGROUND,OUTDOOR,-87.58037716,41.76582168,3428
2001,1133,NELSON (ANDREW),POINT (-87.70205661824934 41.937115630344884),PLAYGROUND PARK,OUTDOOR,-87.70205662,41.93711563,3429
2002,277,NICHOLS (JOHN FOUNTAIN),POINT (-87.59295484303242 41.798942314496806),GYMNASIUM,INDOOR,-87.59295484,41.79894232,3430
2003,277,NICHOLS (JOHN FOUNTAIN),POINT (-87.59422008586567 41.79619933203353),BASEBALL JR/SOFTBALL,OUTDOOR,-87.59422009,41.79619933,3431
2004,277,NICHOLS (JOHN FOUNTAIN),POINT (-87.59389464694405 41.79741265048508),PLAYGROUND,OUTDOOR,-87.59389465,41.79741265,3432
2005,277,NICHOLS (JOHN FOUNTAIN),POINT (-87.59461261883332 41.79624625602844),PLAYGROUND,OUTDOOR,-87.59461262,41.79624626,3433
2006,277,NICHOLS (JOHN FOUNTAIN),POINT (-87.59452873102083 41.797738620657746),TENNIS COURT,OUTDOOR,-87.59452873,41.79773862,3434
2007,277,NICHOLS (JOHN FOUNTAIN),POINT (-87.59469930048947 41.79773971753275),TENNIS COURT,OUTDOOR,-87.5946993,41.79773972,3435
2008,355,NINEBARK,POINT (-87.72351211104792 41.86104600473678),PLAYGROUND PARK,OUTDOOR,-87.72351211,41.86104601,3436
2009,355,NINEBARK,POINT (-87.72344326984451 41.861099656296396),SPRAY FEATURE,OUTDOOR,-87.72344327,41.86109966,3437
2010,425,NOETHLING (GRACE),POINT (-87.65325815195119 41.93058665840262),DOG FRIENDLY AREA,OUTDOOR,-87.65325815,41.93058666,3438
2011,1054,NORMANDY,POINT (-87.78831304383066 41.79796430203523),BASKETBALL COURT,OUTDOOR,-87.78831304,41.7979643,3439
2012,1054,NORMANDY,POINT (-87.78872042379078 41.798633759909286),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.78872042,41.79863376,3440
2013,1054,NORMANDY,POINT (-87.7890306026089 41.79819694564225),BASEBALL JR/SOFTBALL,OUTDOOR,-87.7890306,41.79819695,3441
2014,1054,NORMANDY,POINT (-87.78897233485242 41.79793726432961),PLAYGROUND,OUTDOOR,-87.78897233,41.79793727,3442
2015,1054,NORMANDY,POINT (-87.78849644492699 41.79796517201117),VOLLEYBALL,OUTDOOR,-87.78849644,41.79796517,3443
2016,90,NORTH MAYFAIR,POINT (-87.7421410634928 41.97331631274252),PLAYGROUND PARK,OUTDOOR,-87.74214106,41.97331631,3444
2017,533,NORTH PARK NATURE CENTER,POINT (-87.72433842029484 41.98798515767981),NATURE CENTER,SPECIAL,-87.72433842,41.98798516,3445
2018,34,NORTHERLY ISLAND,POINT (-87.60761246783859 41.8636697678777),BEACH,OUTDOOR,-87.60761247,41.86366977,3446
2019,141,NORWOOD,POINT (-87.79284541268002 41.98559599694728),BASKETBALL COURT,OUTDOOR,-87.79284541,41.985596,3447
2020,141,NORWOOD,POINT (-87.79202763888118 41.98666993775207),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.79202764,41.98666994,3448
2021,141,NORWOOD,POINT (-87.79368924057682 41.986804244906544),FITNESS CENTER,INDOOR,-87.79368924,41.98680425,3449
2022,141,NORWOOD,POINT (-87.7935098372261 41.98642881503483),GYMNASIUM,INDOOR,-87.79350984,41.98642882,3450
2023,141,NORWOOD,POINT (-87.79161183805313 41.98643394361415),BASEBALL JR/SOFTBALL,OUTDOOR,-87.79161184,41.98643394,3451
2024,141,NORWOOD,POINT (-87.79216407257607 41.987062966819174),BASEBALL JR/SOFTBALL,OUTDOOR,-87.79216407,41.98706297,3452
2025,141,NORWOOD,POINT (-87.79305444853335 41.98726781023219),BASEBALL JR/SOFTBALL,OUTDOOR,-87.79305445,41.98726781,3453
2026,141,NORWOOD,POINT (-87.79337796647431 41.987019743788146),POOL (OUTDOOR),OUTDOOR,-87.79337797,41.98701974,3454
2027,141,NORWOOD,POINT (-87.7940430970415 41.987487790069245),PLAYGROUND,OUTDOOR,-87.7940431,41.98748779,3455
2028,141,NORWOOD,POINT (-87.79327923856945 41.98550706691036),SPORT ROLLER COURT,OUTDOOR,-87.79327924,41.98550707,3456
2029,141,NORWOOD,POINT (-87.79264574578754 41.9859543222794),BASEBALL SR,OUTDOOR,-87.79264575,41.98595432,3457
2030,141,NORWOOD,POINT (-87.79351284713616 41.985806692481056),TENNIS COURT,OUTDOOR,-87.79351285,41.98580669,3458
2031,141,NORWOOD,POINT (-87.79332889943947 41.985840084787185),TENNIS COURT,OUTDOOR,-87.7933289,41.98584009,3459
2032,141,NORWOOD,POINT (-87.79316454646201 41.98588335645493),TENNIS COURT,OUTDOOR,-87.79316455,41.98588336,3460
2033,141,NORWOOD,POINT (-87.79300027602265 41.98591684082106),TENNIS COURT,OUTDOOR,-87.79300028,41.98591684,3461
2034,141,NORWOOD,POINT (-87.79218208132912 41.986485572200706),TRACK,OUTDOOR,-87.79218208,41.98648557,3462
2035,141,NORWOOD,POINT (-87.79317524732056 41.986945381965),WATER SLIDE,OUTDOOR,-87.79317525,41.98694538,3463
2036,235,OAKDALE,POINT (-87.64957332474401 41.71995482369573),BASKETBALL COURT,OUTDOOR,-87.64957332,41.71995482,3464
2037,235,OAKDALE,POINT (-87.64854748885236 41.72059118521579),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.64854749,41.72059119,3465
2038,235,OAKDALE,POINT (-87.64899819113404 41.72099520002937),BASEBALL JR/SOFTBALL,OUTDOOR,-87.64899819,41.7209952,3466
2039,235,OAKDALE,POINT (-87.64806775363301 41.7209102347679),BASEBALL JR/SOFTBALL,OUTDOOR,-87.64806775,41.72091024,3467
2040,235,OAKDALE,POINT (-87.64806392980712 41.72020110931622),BASEBALL JR/SOFTBALL,OUTDOOR,-87.64806393,41.72020111,3468
2041,235,OAKDALE,POINT (-87.6492215963316 41.719564142325844),POOL (OUTDOOR),OUTDOOR,-87.6492216,41.71956414,3469
2042,235,OAKDALE,POINT (-87.64769890482933 41.719637322560075),PLAYGROUND,OUTDOOR,-87.6476989,41.71963732,3470
2043,235,OAKDALE,POINT (-87.64823985720649 41.71967742256764),SPRAY FEATURE,OUTDOOR,-87.64823986,41.71967742,3471
2044,235,OAKDALE,POINT (-87.64913806159448 41.720301111935385),BASEBALL SR,OUTDOOR,-87.64913806,41.72030111,3472
2045,1137,OAKLEY,POINT (-87.68064770379019 41.776331290861954),PLAYGROUND PARK,OUTDOOR,-87.6806477,41.77633129,3473
2046,8,OGDEN (WILLIAM),POINT (-87.65822900421334 41.77740511674639),BASKETBALL COURT,OUTDOOR,-87.658229,41.77740512,3474
2047,8,OGDEN (WILLIAM),POINT (-87.65799920439983 41.77741093206681),BASKETBALL COURT,OUTDOOR,-87.6579992,41.77741093,3475
2048,8,OGDEN (WILLIAM),POINT (-87.6571229673908 41.77409033700536),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.65712297,41.77409034,3476
2049,8,OGDEN (WILLIAM),POINT (-87.65717783726906 41.77611349073507),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.65717784,41.77611349,3477
2050,8,OGDEN (WILLIAM),POINT (-87.6571787221041 41.775123447917245),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.65717872,41.77512345,3478
2051,8,OGDEN (WILLIAM),POINT (-87.6549657804826 41.776542053877606),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.65496578,41.77654205,3479
2052,8,OGDEN (WILLIAM),POINT (-87.65537987588299 41.775169828586996),FITNESS CENTER,INDOOR,-87.65537988,41.77516983,3480
2053,8,OGDEN (WILLIAM),POINT (-87.65525768710175 41.77502665475686),GYMNASIUM,INDOOR,-87.65525769,41.77502666,3481
2054,8,OGDEN (WILLIAM),POINT (-87.65626345671491 41.774068854052636),BASEBALL JR/SOFTBALL,OUTDOOR,-87.65626346,41.77406885,3482
2055,8,OGDEN (WILLIAM),POINT (-87.65807833029616 41.774430635275266),BASEBALL JR/SOFTBALL,OUTDOOR,-87.65807833,41.77443064,3483
2056,8,OGDEN (WILLIAM),POINT (-87.65809348941116 41.77481048428781),BASEBALL JR/SOFTBALL,OUTDOOR,-87.65809349,41.77481049,3484
2057,8,OGDEN (WILLIAM),POINT (-87.6581122089223 41.775763579209034),BASEBALL JR/SOFTBALL,OUTDOOR,-87.65811221,41.77576358,3485
